通用,去块(提高画质),Ctrl,,,H,
通用,3D降噪,Ctrl,,,N,
通用,瞬态降噪,Ctrl,,,M,
通用,切换图像旋转,,,Alt,K,
通用,创建缩略图,,,Alt,N,
通用,连续截图,Ctrl,,,G,
通用,复制当前源画面,Ctrl,,,C,
通用,截存当前源画面,Ctrl,,,E,
通用,复制当前实画面,Ctrl,,Alt,C,
通用,截存当前实画面,Ctrl,,Alt,E,
通用,录制视频,,,Alt,C,
通用,,,,,,
通用,选择声音,,,,A,
通用,音量+,,,,Up,
通用,音量-,,,,Down,
通用,静音,,,,M,
通用,音量均衡器,,Shift,,E,
通用,开启声音处理滤镜,,Shift,,X,
通用,主音量+,Ctrl,Shift,Alt,Up,
通用,主音量-,Ctrl,Shift,Alt,Down,
通用,主音量静音,Ctrl,Shift,Alt,M,
通用,波形音量+,Ctrl,,Alt,Up,
通用,波形音量-,Ctrl,,Alt,Down,
通用,波形音量静音,Ctrl,,Alt,M,
通用,声音滞后0.05秒,,Shift,,",",
通用,声音超前0.05秒,,Shift,,.,
通用,声音时间复位,,Shift,,/,
通用,声音规格化,,Shift,,N,
通用,声音晶化,,Shift,,C,
通用,声音降噪,,Shift,,D,
通用,声音混淆,,Shift,,R,
通用,声音语音消除,,Shift,,V,
通用,声音语音增强,,Shift,,A,
通用,左右声道互换,,Shift,,T,
通用,声音录制,,Shift,,G,
通用,低音音调,,Shift,,H,
通用,高音音调,,Shift,,J,
通用,默认音调,,Shift,,K,
通用,滤镜/解码器管理,Ctrl,,,F,
通用,,,,,,
通用,语言,,Shift,,L,
通用,OSD信息,,,,,Tab
通用,播放信息,,,,,Scroll Lock
通用,主要信息,,Shift,,,Tab
通用,切换置顶方式,Ctrl,,,T,
通用,切换收尾方式,Ctrl,,Alt,A,
通用,,,,,,
通用,复位帧位,,,,NUMPAD_FIVE,
通用,全帧+,,,,NUMPAD_NINE,
通用,全帧-,,,,NUMPAD_ONE,
通用,帧宽+,,,,NUMPAD_SIX,
通用,帧宽-,,,,NUMPAD_FOUR,
通用,帧高+,,,,NUMPAD_EIGHT,
通用,帧宽-,,,,NUMPAD_TWO,
通用,帧位偏移→,,,,NUMPAD_SIX,
通用,帧位偏移←,,,,NUMPAD_FOUR,
通用,帧位偏移↑,,,,NUMPAD_EIGHT,
通用,帧位偏移↓,,,,NUMPAD_TWO,
通用,帧位居中,,,,NUMPAD_FIVE,
通用,依次切换比例模式,Ctrl,,,F5,
通用,依次切换比例,Ctrl,,,F6,
通用,迷你尺寸,,,,`,
通用,半倍屏,,,,1,
通用,1倍屏,,,,2,
通用,1.5倍屏,,,,3,
通用,2.0倍屏,,,,4,
通用,显示器30%尺寸,,,Alt,1,
通用,显示器45%尺寸,,,Alt,2,
通用,显示器60%尺寸,,,Alt,3,
